"Steps"	"weightUpdate"	"Level"	"PotentialEnergy"	"1 Weight"	"0.75 Weight"	"0.5 Weight"	"0.3 Weight"	"0.1 Weight"	"0.05 Weight"	"0.01 Weight"	"0.005 Weight"	"0.001 Weight"	"0 Weight"
467000	0.5	0.1	-12477	0	1	2.5	3	2.5	2	-1	-2	-3	-9
468000	0.5	0.05	-12425.9	0	1	2.5	3	2.5	1.5	-1	-2	-3	-9
469000	0.5	0.05	-12362.4	0	1	2.5	3	2.5	1.5	-1	-2	-3	-9
470000	0.5	0.05	-12342.9	0	1	2.5	3	2.5	1	-1	-2	-3	-9
471000	0.5	0.01	-12333.7	0	1	2.5	3	2.5	1	-1.5	-2	-3	-9
472000	0.5	0.01	-12420.2	0	1	2.5	3	2.5	1	-1.5	-2	-3	-9
473000	0.5	0.005	-12530.4	0	1	2.5	3	2.5	1	-1.5	-2.5	-3	-9
474000	0.5	0	-12346.8	0	1	2.5	3	2.5	1	-1.5	-2.5	-3	-9.5
475000	0.5	0	-12329.6	0	1	2.5	3	2.5	1	-1.5	-2.5	-3	-9.5
476000	0.5	0.001	-12476.5	0	1	2.5	3	2.5	1	-1.5	-2.5	-3.5	-9.5
477000	0.5	0.001	-12502.9	0	1	2.5	3	2.5	1	-1.5	-2.5	-4	-9.5
478000	0.5	0.001	-12293.6	0	1	2.5	3	2.5	1	-1.5	-2.5	-4	-9.5
479000	0.5	0.001	-12400.1	0	1	2.5	3	2.5	1	-1.5	-2.5	-4.5	-9.5
480000	0.5	0.005	-12468.7	0	1	2.5	3	2.5	1	-1.5	-3	-4.5	-9.5
481000	0.5	0.005	-12271.5	0	1	2.5	3	2.5	1	-1.5	-3	-4.5	-9.5
482000	0.5	0.01	-12441.1	0	1	2.5	3	2.5	1	-2	-3	-4.5	-9.5
483000	0.5	0.005	-12379.1	0	1	2.5	3	2.5	1	-2	-3.5	-4.5	-9.5
484000	0.5	0.005	-12425.3	0	1	2.5	3	2.5	1	-2	-3.5	-4.5	-9.5
485000	0.5	0.001	-12522.7	0	1	2.5	3	2.5	1	-2	-3.5	-5	-9.5
486000	0.5	0.001	-12478.2	0	1	2.5	3	2.5	1	-2	-3.5	-5.5	-9.5
487000	0.5	0.001	-12693.6	0	1	2.5	3	2.5	1	-2	-3.5	-5.5	-9.5
488000	0.5	0.001	-12548.1	0	1	2.5	3	2.5	1	-2	-3.5	-6	-9.5
489000	0.5	0.01	-12545.8	0	1	2.5	3	2.5	1	-2.5	-3.5	-6	-9.5
490000	0.5	0.01	-12372.2	0	1	2.5	3	2.5	1	-2.5	-3.5	-6	-9.5
491000	0.5	0.005	-12520.4	0	1	2.5	3	2.5	1	-2.5	-4	-6	-9.5
492000	0.5	0.1	-12301.7	0	1	2.5	3	2	1	-2.5	-4	-6	-9.5
493000	0.5	0.1	-12405.9	0	1	2.5	3	2	1	-2.5	-4	-6	-9.5
494000	0.5	0.01	-12382.8	0	1	2.5	3	2	1	-3	-4	-6	-9.5
495000	0.5	0.05	-12482.1	0	1	2.5	3	2	0.5	-3	-4	-6	-9.5
496000	0.5	0.05	-12512	0	1	2.5	3	2	0.5	-3	-4	-6	-9.5
497000	0.5	0.05	-12614.3	0	1	2.5	3	2	0	-3	-4	-6	-9.5
498000	0.5	0.05	-12493.7	0	1	2.5	3	2	-0.5	-3	-4	-6	-9.5
499000	0.5	0.05	-12545.9	0	1	2.5	3	2	-0.5	-3	-4	-6	-9.5
500000	0.5	0.1	-12343.9	0	1	2.5	3	1.5	-0.5	-3	-4	-6	-9.5
501000	0.5	0.005	-12461.2	0	1	2.5	3	1.5	-0.5	-3	-4.5	-6	-9.5
502000	0.5	0.005	-12417.2	0	1	2.5	3	1.5	-0.5	-3	-4.5	-6	-9.5
503000	0.5	0.01	-12522	0	1	2.5	3	1.5	-0.5	-3.5	-4.5	-6	-9.5
504000	0.5	0.01	-12357.3	0	1	2.5	3	1.5	-0.5	-4	-4.5	-6	-9.5
505000	0.5	0.01	-12527.2	0	1	2.5	3	1.5	-0.5	-4	-4.5	-6	-9.5
506000	0.5	0.1	-12421.5	0	1	2.5	3	1	-0.5	-4	-4.5	-6	-9.5
507000	0.5	0.05	-12494.3	0	1	2.5	3	1	-1	-4	-4.5	-6	-9.5
508000	0.5	0.05	-12370	0	1	2.5	3	1	-1	-4	-4.5	-6	-9.5
509000	0.5	0.05	-12364.4	0	1	2.5	3	1	-1.5	-4	-4.5	-6	-9.5
510000	0.5	0.1	-12344.5	0	1	2.5	3	0.5	-1.5	-4	-4.5	-6	-9.5
511000	0.5	0.1	-12383.4	0	1	2.5	3	0.5	-1.5	-4	-4.5	-6	-9.5
512000	0.5	0.1	-12464.7	0	1	2.5	3	0	-1.5	-4	-4.5	-6	-9.5
513000	0.5	0.3	-12552.2	0	1	2.5	2.5	0	-1.5	-4	-4.5	-6	-9.5
514000	0.5	0.3	-12554.1	0	1	2.5	2.5	0	-1.5	-4	-4.5	-6	-9.5
515000	0.5	0.3	-12568.1	0	1	2.5	2	0	-1.5	-4	-4.5	-6	-9.5
516000	0.5	0.75	-12566.5	0	0.5	2.5	2	0	-1.5	-4	-4.5	-6	-9.5
517000	0.5	0.75	-12426	0	0.5	2.5	2	0	-1.5	-4	-4.5	-6	-9.5
518000	0.5	0.75	-12514.3	0	0	2.5	2	0	-1.5	-4	-4.5	-6	-9.5
519000	0.5	1	-12568	0	0.5	3	2.5	0.5	-1	-3.5	-4	-5.5	-9
520000	0.5	1	-12454.3	0	0.5	3	2.5	0.5	-1	-3.5	-4	-5.5	-9
521000	0.5	0.75	-12566	0	0	3	2.5	0.5	-1	-3.5	-4	-5.5	-9
522000	0.5	0.5	-12609.5	0	0	2.5	2.5	0.5	-1	-3.5	-4	-5.5	-9
523000	0.5	0.5	-12431.6	0	0	2.5	2.5	0.5	-1	-3.5	-4	-5.5	-9
524000	0.5	0.5	-12319.8	0	0	2	2.5	0.5	-1	-3.5	-4	-5.5	-9
525000	0.5	1	-12562.6	0	0.5	2.5	3	1	-0.5	-3	-3.5	-5	-8.5
526000	0.5	1	-12531.1	0	0.5	2.5	3	1	-0.5	-3	-3.5	-5	-8.5
527000	0.5	0.75	-12470.2	0	0	2.5	3	1	-0.5	-3	-3.5	-5	-8.5
528000	0.5	1	-12458.1	0	0.5	3	3.5	1.5	0	-2.5	-3	-4.5	-8
529000	0.5	1	-12408.8	0	0.5	3	3.5	1.5	0	-2.5	-3	-4.5	-8
530000	0.5	0.5	-12525.9	0	0.5	2.5	3.5	1.5	0	-2.5	-3	-4.5	-8
531000	0.5	0.3	-12269.2	0	0.5	2.5	3	1.5	0	-2.5	-3	-4.5	-8
532000	0.5	0.3	-12391.3	0	0.5	2.5	3	1.5	0	-2.5	-3	-4.5	-8
533000	0.5	0.3	-12297.5	0	0.5	2.5	2.5	1.5	0	-2.5	-3	-4.5	-8
534000	0.5	0.75	-12583.5	0	0	2.5	2.5	1.5	0	-2.5	-3	-4.5	-8
535000	0.5	0.75	-12408.2	0	0	2.5	2.5	1.5	0	-2.5	-3	-4.5	-8
536000	0.5	1	-12459.5	0	0.5	3	3	2	0.5	-2	-2.5	-4	-7.5
537000	0.5	0.3	-12446.8	0	0.5	3	2.5	2	0.5	-2	-2.5	-4	-7.5
538000	0.5	0.3	-12420.6	0	0.5	3	2.5	2	0.5	-2	-2.5	-4	-7.5
539000	0.5	1	-12443.5	0	1	3.5	3	2.5	1	-1.5	-2	-3.5	-7
540000	0.5	1	-12365.4	0	1.5	4	3.5	3	1.5	-1	-1.5	-3	-6.5
541000	0.5	1	-12319.8	0	1.5	4	3.5	3	1.5	-1	-1.5	-3	-6.5
542000	0.5	1	-12492.4	0	2	4.5	4	3.5	2	-0.5	-1	-2.5	-6
543000	0.5	0.5	-12384.4	0	2	4	4	3.5	2	-0.5	-1	-2.5	-6
544000	0.5	0.5	-12453.6	0	2	4	4	3.5	2	-0.5	-1	-2.5	-6
545000	0.5	0.3	-12340.3	0	2	4	3.5	3.5	2	-0.5	-1	-2.5	-6
546000	0.5	0.75	-12464.4	0	1.5	4	3.5	3.5	2	-0.5	-1	-2.5	-6
547000	0.5	0.75	-12369.8	0	1.5	4	3.5	3.5	2	-0.5	-1	-2.5	-6
548000	0.5	0.5	-12499.6	0	1.5	3.5	3.5	3.5	2	-0.5	-1	-2.5	-6
549000	0.5	0.75	-12569.6	0	1	3.5	3.5	3.5	2	-0.5	-1	-2.5	-6
550000	0.5	0.75	-12543.8	0	1	3.5	3.5	3.5	2	-0.5	-1	-2.5	-6
551000	0.5	0.1	-12632	0	1	3.5	3.5	3	2	-0.5	-1	-2.5	-6
552000	0.5	0.1	-12614.6	0	1	3.5	3.5	2.5	2	-0.5	-1	-2.5	-6
553000	0.5	0.1	-12442.5	0	1	3.5	3.5	2.5	2	-0.5	-1	-2.5	-6
554000	0.5	0.1	-12437.7	0	1	3.5	3.5	2	2	-0.5	-1	-2.5	-6
555000	0.5	0.05	-12578.1	0	1	3.5	3.5	2	1.5	-0.5	-1	-2.5	-6
556000	0.5	0.05	-12605.9	0	1	3.5	3.5	2	1.5	-0.5	-1	-2.5	-6
557000	0.5	0.01	-12477.9	0	1	3.5	3.5	2	1.5	-1	-1	-2.5	-6
558000	0.5	0.005	-12452.5	0	1	3.5	3.5	2	1.5	-1	-1.5	-2.5	-6
559000	0.5	0.005	-12609.6	0	1	3.5	3.5	2	1.5	-1	-1.5	-2.5	-6
560000	0.5	0.001	-12536.9	0	1	3.5	3.5	2	1.5	-1	-1.5	-3	-6
561000	0.5	0.001	-12585	0	1	3.5	3.5	2	1.5	-1	-1.5	-3.5	-6
562000	0.5	0.001	-12357	0	1	3.5	3.5	2	1.5	-1	-1.5	-3.5	-6
563000	0.5	0.01	-12401.2	0	1	3.5	3.5	2	1.5	-1.5	-1.5	-3.5	-6
564000	0.5	0.005	-12387	0	1	3.5	3.5	2	1.5	-1.5	-2	-3.5	-6
565000	0.5	0.005	-12469.5	0	1	3.5	3.5	2	1.5	-1.5	-2	-3.5	-6
566000	0.5	0.001	-12404	0	1	3.5	3.5	2	1.5	-1.5	-2	-4	-6
567000	0.5	0.001	-12316.6	0	1	3.5	3.5	2	1.5	-1.5	-2	-4.5	-6
568000	0.5	0.001	-12525	0	1	3.5	3.5	2	1.5	-1.5	-2	-4.5	-6
569000	0.5	0.01	-12510.2	0	1	3.5	3.5	2	1.5	-2	-2	-4.5	-6
570000	0.5	0.1	-12390.1	0	1	3.5	3.5	1.5	1.5	-2	-2	-4.5	-6
571000	0.5	0.1	-12466.1	0	1	3.5	3.5	1.5	1.5	-2	-2	-4.5	-6
572000	0.5	0.5	-12580.1	0	1	3	3.5	1.5	1.5	-2	-2	-4.5	-6
573000	0.5	0.75	-12475.6	0	0.5	3	3.5	1.5	1.5	-2	-2	-4.5	-6
574000	0.5	0.75	-12565.3	0	0.5	3	3.5	1.5	1.5	-2	-2	-4.5	-6
575000	0.5	0.5	-12428.7	0	0.5	2.5	3.5	1.5	1.5	-2	-2	-4.5	-6
576000	0.5	0.3	-12372.1	0	0.5	2.5	3	1.5	1.5	-2	-2	-4.5	-6
577000	0.5	0.3	-12373.9	0	0.5	2.5	3	1.5	1.5	-2	-2	-4.5	-6
578000	0.5	0.05	-12476.2	0	0.5	2.5	3	1.5	1	-2	-2	-4.5	-6
579000	0.5	0.05	-12681.9	0	0.5	2.5	3	1.5	0.5	-2	-2	-4.5	-6
580000	0.5	0.05	-12500	0	0.5	2.5	3	1.5	0.5	-2	-2	-4.5	-6
581000	0.5	0.1	-12463.5	0	0.5	2.5	3	1	0.5	-2	-2	-4.5	-6
582000	0.5	0.05	-12435.4	0	0.5	2.5	3	1	0	-2	-2	-4.5	-6
583000	0.5	0.05	-12269.2	0	0.5	2.5	3	1	0	-2	-2	-4.5	-6
584000	0.5	0.5	-12235.5	0	0.5	2	3	1	0	-2	-2	-4.5	-6
585000	0.5	1	-12358	0	1	2.5	3.5	1.5	0.5	-1.5	-1.5	-4	-5.5
586000	0.5	1	-12527.9	0	1	2.5	3.5	1.5	0.5	-1.5	-1.5	-4	-5.5
587000	0.5	0.5	-12380.7	0	1	2	3.5	1.5	0.5	-1.5	-1.5	-4	-5.5
588000	0.5	0.3	-12342.9	0	1	2	3	1.5	0.5	-1.5	-1.5	-4	-5.5
589000	0.5	0.3	-12340.9	0	1	2	3	1.5	0.5	-1.5	-1.5	-4	-5.5
590000	0.5	0.3	-12306.1	0	1	2	2.5	1.5	0.5	-1.5	-1.5	-4	-5.5
591000	0.5	0.1	-12447.9	0	1	2	2.5	1	0.5	-1.5	-1.5	-4	-5.5
592000	0.5	0.1	-12393.6	0	1	2	2.5	1	0.5	-1.5	-1.5	-4	-5.5
593000	0.5	0.5	-12523.2	0	1	1.5	2.5	1	0.5	-1.5	-1.5	-4	-5.5
594000	0.5	0.3	-12627.9	0	1	1.5	2	1	0.5	-1.5	-1.5	-4	-5.5
595000	0.5	0.3	-12591	0	1	1.5	2	1	0.5	-1.5	-1.5	-4	-5.5
596000	0.5	0.75	-12539	0	0.5	1.5	2	1	0.5	-1.5	-1.5	-4	-5.5
597000	0.5	0.75	-12467.7	0	0	1.5	2	1	0.5	-1.5	-1.5	-4	-5.5
598000	0.5	0.75	-12423	0	0	1.5	2	1	0.5	-1.5	-1.5	-4	-5.5
599000	0.5	1	-12430.4	0	0.5	2	2.5	1.5	1	-1	-1	-3.5	-5
600000	0.5	1	-12482.5	0	1	2.5	3	2	1.5	-0.5	-0.5	-3	-4.5
601000	0.5	1	-12410.6	0	1	2.5	3	2	1.5	-0.5	-0.5	-3	-4.5
602000	0.5	0.5	-12577.6	0	1	2	3	2	1.5	-0.5	-0.5	-3	-4.5
603000	0.5	0.005	-12433.2	0	1	2	3	2	1.5	-0.5	-1	-3	-4.5
604000	0.5	0.005	-12164.9	0	1	2	3	2	1.5	-0.5	-1	-3	-4.5
605000	0.5	0.001	-12369.8	0	1	2	3	2	1.5	-0.5	-1	-3.5	-4.5
606000	0.5	0.01	-12399.6	0	1	2	3	2	1.5	-1	-1	-3.5	-4.5
607000	0.5	0.01	-12235.4	0	1	2	3	2	1.5	-1	-1	-3.5	-4.5
608000	0.5	0.01	-12361.2	0	1	2	3	2	1.5	-1.5	-1	-3.5	-4.5
609000	0.5	0.01	-12314.1	0	1	2	3	2	1.5	-2	-1	-3.5	-4.5
610000	0.5	0.01	-12324.4	0	1	2	3	2	1.5	-2	-1	-3.5	-4.5
611000	0.5	0.005	-12535.2	0	1	2	3	2	1.5	-2	-1.5	-3.5	-4.5
612000	0.5	0.05	-12583.5	0	1	2	3	2	1	-2	-1.5	-3.5	-4.5
613000	0.5	0.05	-12596	0	1	2	3	2	1	-2	-1.5	-3.5	-4.5
614000	0.5	0	-12524.9	0	1	2	3	2	1	-2	-1.5	-3.5	-5
615000	0.5	0	-12575.1	0	1	2	3	2	1	-2	-1.5	-3.5	-5.5
616000	0.5	0	-12460	0	1	2	3	2	1	-2	-1.5	-3.5	-5.5
617000	0.5	0	-12414.4	0	1	2	3	2	1	-2	-1.5	-3.5	-6
618000	0.5	0	-12508.1	0	1	2	3	2	1	-2	-1.5	-3.5	-6.5
619000	0.5	0	-12480.2	0	1	2	3	2	1	-2	-1.5	-3.5	-6.5
620000	0.5	0	-12453.7	0	1	2	3	2	1	-2	-1.5	-3.5	-7
621000	0.5	0	-12381.5	0	1	2	3	2	1	-2	-1.5	-3.5	-7.5
622000	0.5	0	-12420.5	0	1	2	3	2	1	-2	-1.5	-3.5	-7.5
623000	0.5	0	-12392.5	0	1	2	3	2	1	-2	-1.5	-3.5	-8
624000	0.5	0	-12385.2	0	1	2	3	2	1	-2	-1.5	-3.5	-8.5
625000	0.5	0	-12276.8	0	1	2	3	2	1	-2	-1.5	-3.5	-8.5
626000	0.5	0	-12409.4	0	1	2	3	2	1	-2	-1.5	-3.5	-9
627000	0.5	0	-12523.4	0	1	2	3	2	1	-2	-1.5	-3.5	-9.5
628000	0.5	0	-12493.3	0	1	2	3	2	1	-2	-1.5	-3.5	-9.5
629000	0.5	0	-12462.1	0	1	2	3	2	1	-2	-1.5	-3.5	-10
630000	0.5	0.001	-12487.8	0	1	2	3	2	1	-2	-1.5	-4	-10
631000	0.5	0.001	-12331.2	0	1	2	3	2	1	-2	-1.5	-4	-10
632000	0.5	0.005	-12469.6	0	1	2	3	2	1	-2	-2	-4	-10
633000	0.5	0.05	-12369.3	0	1	2	3	2	0.5	-2	-2	-4	-10
634000	0.5	0.05	-12577.7	0	1	2	3	2	0.5	-2	-2	-4	-10
635000	0.5	0.05	-12336.9	0	1	2	3	2	0	-2	-2	-4	-10
636000	0.5	0.3	-12578	0	1	2	2.5	2	0	-2	-2	-4	-10
637000	0.5	0.3	-12585.9	0	1	2	2.5	2	0	-2	-2	-4	-10
638000	0.5	0.05	-12438.1	0	1	2	2.5	2	-0.5	-2	-2	-4	-10
639000	0.5	0.01	-12524.4	0	1	2	2.5	2	-0.5	-2.5	-2	-4	-10
640000	0.5	0.01	-12488.6	0	1	2	2.5	2	-0.5	-2.5	-2	-4	-10
641000	0.5	0.005	-12423.1	0	1	2	2.5	2	-0.5	-2.5	-2.5	-4	-10
642000	0.5	0.005	-12511	0	1	2	2.5	2	-0.5	-2.5	-3	-4	-10
643000	0.5	0.005	-12592.2	0	1	2	2.5	2	-0.5	-2.5	-3	-4	-10
644000	0.5	0.01	-12665.9	0	1	2	2.5	2	-0.5	-3	-3	-4	-10
645000	0.5	0.05	-12372.5	0	1	2	2.5	2	-1	-3	-3	-4	-10
646000	0.5	0.05	-12475.7	0	1	2	2.5	2	-1	-3	-3	-4	-10
647000	0.5	0.1	-12522.3	0	1	2	2.5	1.5	-1	-3	-3	-4	-10
648000	0.5	0.1	-12423	0	1	2	2.5	1	-1	-3	-3	-4	-10
649000	0.5	0.1	-12385.7	0	1	2	2.5	1	-1	-3	-3	-4	-10
650000	0.5	0.5	-12559.2	0	1	1.5	2.5	1	-1	-3	-3	-4	-10
651000	0.5	0.5	-12441.1	0	1	1	2.5	1	-1	-3	-3	-4	-10
652000	0.5	0.5	-12481	0	1	1	2.5	1	-1	-3	-3	-4	-10
653000	0.5	0.3	-12479.5	0	1	1	2	1	-1	-3	-3	-4	-10
654000	0.5	0.05	-12378.9	0	1	1	2	1	-1.5	-3	-3	-4	-10
655000	0.5	0.05	-12422.1	0	1	1	2	1	-1.5	-3	-3	-4	-10
656000	0.5	0.005	-12411.4	0	1	1	2	1	-1.5	-3	-3.5	-4	-10
657000	0.5	0.001	-12406.1	0	1	1	2	1	-1.5	-3	-3.5	-4.5	-10
658000	0.5	0.001	-12344.1	0	1	1	2	1	-1.5	-3	-3.5	-4.5	-10
659000	0.5	0.001	-12445.8	0	1	1	2	1	-1.5	-3	-3.5	-5	-10
660000	0.5	0.001	-12613.3	0	1	1	2	1	-1.5	-3	-3.5	-5.5	-10
661000	0.5	0.001	-12619.7	0	1	1	2	1	-1.5	-3	-3.5	-5.5	-10
662000	0.5	0.01	-12737.5	0	1	1	2	1	-1.5	-3.5	-3.5	-5.5	-10
663000	0.5	0.001	-12612.2	0	1	1	2	1	-1.5	-3.5	-3.5	-6	-10
664000	0.5	0.001	-12560.7	0	1	1	2	1	-1.5	-3.5	-3.5	-6	-10
665000	0.5	0.001	-12341.5	0	1	1	2	1	-1.5	-3.5	-3.5	-6.5	-10
666000	0.5	0.001	-12548.4	0	1	1	2	1	-1.5	-3.5	-3.5	-7	-10
667000	0.5	0.001	-12559.2	0	1	1	2	1	-1.5	-3.5	-3.5	-7	-10
668000	0.5	0.01	-12534.4	0	1	1	2	1	-1.5	-4	-3.5	-7	-10
669000	0.5	0.1	-12491.5	0	1	1	2	0.5	-1.5	-4	-3.5	-7	-10
670000	0.5	0.1	-12483.3	0	1	1	2	0.5	-1.5	-4	-3.5	-7	-10
671000	0.5	0.75	-12377.2	0	0.5	1	2	0.5	-1.5	-4	-3.5	-7	-10
672000	0.5	0.75	-12389.6	0	0	1	2	0.5	-1.5	-4	-3.5	-7	-10
673000	0.5	0.75	-12471.1	0	0	1	2	0.5	-1.5	-4	-3.5	-7	-10
674000	0.5	0.75	-12432.8	0	-0.5	1	2	0.5	-1.5	-4	-3.5	-7	-10
675000	0.5	1	-12382.2	0	0	1.5	2.5	1	-1	-3.5	-3	-6.5	-9.5
676000	0.5	1	-12394.5	0	0	1.5	2.5	1	-1	-3.5	-3	-6.5	-9.5
677000	0.5	0.75	-12277.3	0	-0.5	1.5	2.5	1	-1	-3.5	-3	-6.5	-9.5
678000	0.5	0.3	-12316.5	0	-0.5	1.5	2	1	-1	-3.5	-3	-6.5	-9.5
679000	0.5	0.3	-12495.5	0	-0.5	1.5	2	1	-1	-3.5	-3	-6.5	-9.5
680000	0.5	0.3	-12471.9	0	-0.5	1.5	1.5	1	-1	-3.5	-3	-6.5	-9.5
681000	0.5	1	-12579.3	0	0	2	2	1.5	-0.5	-3	-2.5	-6	-9
682000	0.5	1	-12535	0	0	2	2	1.5	-0.5	-3	-2.5	-6	-9
683000	0.5	1	-12596.6	0	0.5	2.5	2.5	2	0	-2.5	-2	-5.5	-8.5
684000	0.5	0.5	-12547	0	0.5	2	2.5	2	0	-2.5	-2	-5.5	-8.5
685000	0.5	0.5	-12495	0	0.5	2	2.5	2	0	-2.5	-2	-5.5	-8.5
686000	0.5	0.5	-12352.3	0	0.5	1.5	2.5	2	0	-2.5	-2	-5.5	-8.5
687000	0.5	0.1	-12503.2	0	0.5	1.5	2.5	1.5	0	-2.5	-2	-5.5	-8.5
688000	0.5	0.1	-12462.3	0	0.5	1.5	2.5	1.5	0	-2.5	-2	-5.5	-8.5
689000	0.5	0.3	-12530.7	0	0.5	1.5	2	1.5	0	-2.5	-2	-5.5	-8.5
690000	0.5	0.75	-12662.7	0	0	1.5	2	1.5	0	-2.5	-2	-5.5	-8.5
691000	0.5	0.75	-12563.3	0	0	1.5	2	1.5	0	-2.5	-2	-5.5	-8.5
692000	0.5	1	-12421.5	0	0.5	2	2.5	2	0.5	-2	-1.5	-5	-8
693000	0.5	1	-12429.8	0	1	2.5	3	2.5	1	-1.5	-1	-4.5	-7.5
694000	0.5	1	-12402	0	1	2.5	3	2.5	1	-1.5	-1	-4.5	-7.5
695000	0.5	0.5	-12527.3	0	1	2	3	2.5	1	-1.5	-1	-4.5	-7.5
696000	0.5	0.1	-12570.6	0	1	2	3	2	1	-1.5	-1	-4.5	-7.5
697000	0.5	0.1	-12506.7	0	1	2	3	2	1	-1.5	-1	-4.5	-7.5
698000	0.5	0.005	-12417.9	0	1	2	3	2	1	-1.5	-1.5	-4.5	-7.5
699000	0.5	0.005	-12476	0	1	2	3	2	1	-1.5	-2	-4.5	-7.5
700000	0.5	0.005	-12320.7	0	1	2	3	2	1	-1.5	-2	-4.5	-7.5
701000	0.5	0.01	-12585.1	0	1	2	3	2	1	-2	-2	-4.5	-7.5
702000	0.5	0.001	-12505.8	0	1	2	3	2	1	-2	-2	-5	-7.5
703000	0.5	0.001	-12391.9	0	1	2	3	2	1	-2	-2	-5	-7.5
704000	0.5	0.005	-12472.8	0	1	2	3	2	1	-2	-2.5	-5	-7.5
705000	0.5	0.05	-12398	0	1	2	3	2	0.5	-2	-2.5	-5	-7.5
706000	0.5	0.05	-12333	0	1	2	3	2	0.5	-2	-2.5	-5	-7.5
707000	0.5	0.005	-12542.6	0	1	2	3	2	0.5	-2	-3	-5	-7.5
708000	0.5	0.001	-12491.9	0	1	2	3	2	0.5	-2	-3	-5.5	-7.5
709000	0.5	0.001	-12451.6	0	1	2	3	2	0.5	-2	-3	-5.5	-7.5
710000	0.5	0.1	-12507.3	0	1	2	3	1.5	0.5	-2	-3	-5.5	-7.5
711000	0.5	0.1	-12430.2	0	1	2	3	1	0.5	-2	-3	-5.5	-7.5
712000	0.5	0.1	-12606.2	0	1	2	3	1	0.5	-2	-3	-5.5	-7.5
713000	0.5	0.75	-12554.9	0	0.5	2	3	1	0.5	-2	-3	-5.5	-7.5
714000	0.5	0.3	-12470.7	0	0.5	2	2.5	1	0.5	-2	-3	-5.5	-7.5
715000	0.5	0.3	-12342.1	0	0.5	2	2.5	1	0.5	-2	-3	-5.5	-7.5
716000	0.5	0.05	-12358.6	0	0.5	2	2.5	1	0	-2	-3	-5.5	-7.5
717000	0.5	0.3	-12401.1	0	0.5	2	2	1	0	-2	-3	-5.5	-7.5
718000	0.5	0.3	-12460.6	0	0.5	2	2	1	0	-2	-3	-5.5	-7.5
719000	0.5	0.5	-12442.1	0	0.5	1.5	2	1	0	-2	-3	-5.5	-7.5
720000	0.5	0.5	-12442.4	0	0.5	1	2	1	0	-2	-3	-5.5	-7.5
721000	0.5	0.5	-12559.5	0	0.5	1	2	1	0	-2	-3	-5.5	-7.5
722000	0.5	0.75	-12528.9	0	0	1	2	1	0	-2	-3	-5.5	-7.5
723000	0.5	1	-12613.5	0	0.5	1.5	2.5	1.5	0.5	-1.5	-2.5	-5	-7
724000	0.5	1	-12664.2	0	0.5	1.5	2.5	1.5	0.5	-1.5	-2.5	-5	-7
725000	0.5	1	-12504.5	0	1	2	3	2	1	-1	-2	-4.5	-6.5
726000	0.5	1	-12384.6	0	1.5	2.5	3.5	2.5	1.5	-0.5	-1.5	-4	-6
727000	0.5	1	-12477.5	0	1.5	2.5	3.5	2.5	1.5	-0.5	-1.5	-4	-6
728000	0.5	0.75	-12555.8	0	1	2.5	3.5	2.5	1.5	-0.5	-1.5	-4	-6
729000	0.5	1	-12521.9	0	1.5	3	4	3	2	0	-1	-3.5	-5.5
730000	0.5	1	-12536.8	0	1.5	3	4	3	2	0	-1	-3.5	-5.5
731000	0.5	0.3	-12485.9	0	1.5	3	3.5	3	2	0	-1	-3.5	-5.5
732000	0.5	0.3	-12504.3	0	1.5	3	3	3	2	0	-1	-3.5	-5.5
733000	0.5	0.3	-12365.2	0	1.5	3	3	3	2	0	-1	-3.5	-5.5
734000	0.5	0.05	-12327.9	0	1.5	3	3	3	1.5	0	-1	-3.5	-5.5
735000	0.5	0.5	-12401.4	0	1.5	2.5	3	3	1.5	0	-1	-3.5	-5.5
736000	0.5	0.5	-12483.6	0	1.5	2.5	3	3	1.5	0	-1	-3.5	-5.5
737000	0.5	0.1	-12557.5	0	1.5	2.5	3	2.5	1.5	0	-1	-3.5	-5.5
738000	0.5	0.1	-12587.2	0	1.5	2.5	3	2	1.5	0	-1	-3.5	-5.5
739000	0.5	0.1	-12273.2	0	1.5	2.5	3	2	1.5	0	-1	-3.5	-5.5
740000	0.5	0.1	-12498.5	0	1.5	2.5	3	1.5	1.5	0	-1	-3.5	-5.5
741000	0.5	0.1	-12407.9	0	1.5	2.5	3	1	1.5	0	-1	-3.5	-5.5
742000	0.5	0.1	-12417.8	0	1.5	2.5	3	1	1.5	0	-1	-3.5	-5.5
743000	0.5	0.1	-12538.6	0	1.5	2.5	3	0.5	1.5	0	-1	-3.5	-5.5
744000	0.5	0.75	-12558.5	0	1	2.5	3	0.5	1.5	0	-1	-3.5	-5.5
745000	0.5	0.75	-12590.5	0	1	2.5	3	0.5	1.5	0	-1	-3.5	-5.5
746000	0.5	1	-12449.3	0	1.5	3	3.5	1	2	0.5	-0.5	-3	-5
747000	0.5	1	-12478.6	0	2	3.5	4	1.5	2.5	1	0	-2.5	-4.5
748000	0.5	1	-12411.5	0	2	3.5	4	1.5	2.5	1	0	-2.5	-4.5
749000	0.5	0.75	-12250.6	0	1.5	3.5	4	1.5	2.5	1	0	-2.5	-4.5
750000	0.5	0.3	-12530.7	0	1.5	3.5	3.5	1.5	2.5	1	0	-2.5	-4.5
751000	0.5	0.3	-12653.1	0	1.5	3.5	3.5	1.5	2.5	1	0	-2.5	-4.5
